name,time,Tag,Val
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7869.213
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7869.213
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7869.213
TagDataAV,1.78741E+18,A.re_zhi,7869.213
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7875.266
TagDataAV,1.78741E+18,A.re_zhi,7881.3193
TagDataAV,1.78741E+18,A.re_zhi,7881.3193
TagDataAV,1.78741E+18,A.re_zhi,7881.3193
TagDataAV,1.78741E+18,A.re_zhi,7881.3193
TagDataAV,1.78741E+18,A.re_zhi,7881.3193
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7929.7456
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7966.065
TagDataAV,1.78741E+18,A.re_zhi,7966.065
TagDataAV,1.78741E+18,A.re_zhi,7966.065
TagDataAV,1.78741E+18,A.re_zhi,7966.065
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7972.118
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7984.2246
TagDataAV,1.78741E+18,A.re_zhi,7990.278
TagDataAV,1.78741E+18,A.re_zhi,7990.278
TagDataAV,1.78741E+18,A.re_zhi,7990.278
TagDataAV,1.78741E+18,A.re_zhi,7990.278
TagDataAV,1.78741E+18,A.re_zhi,7996.331
TagDataAV,1.78741E+18,A.re_zhi,8002.3843
TagDataAV,1.78741E+18,A.re_zhi,7996.331
TagDataAV,1.78741E+18,A.re_zhi,7996.331
TagDataAV,1.78741E+18,A.re_zhi,8002.3843
TagDataAV,1.78741E+18,A.re_zhi,7996.331
TagDataAV,1.78741E+18,A.re_zhi,7996.331
TagDataAV,1.78741E+18,A.re_zhi,8002.3843
TagDataAV,1.78741E+18,A.re_zhi,7996.331
TagDataAV,1.78741E+18,A.re_zhi,8020.544
TagDataAV,1.78741E+18,A.re_zhi,8020.544
TagDataAV,1.78741E+18,A.re_zhi,8020.544
TagDataAV,1.78741E+18,A.re_zhi,8020.544
TagDataAV,1.78741E+18,A.re_zhi,8020.544
TagDataAV,1.78741E+18,A.re_zhi,8032.6504
TagDataAV,1.78741E+18,A.re_zhi,8044.757
TagDataAV,1.78741E+18,A.re_zhi,8044.757
TagDataAV,1.78741E+18,A.re_zhi,8044.757
TagDataAV,1.78741E+18,A.re_zhi,8044.757
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8123.449
TagDataAV,1.78741E+18,A.re_zhi,8123.449
TagDataAV,1.78741E+18,A.re_zhi,8123.449
TagDataAV,1.78741E+18,A.re_zhi,8123.449
TagDataAV,1.78741E+18,A.re_zhi,8141.609
TagDataAV,1.78741E+18,A.re_zhi,8141.609
TagDataAV,1.78741E+18,A.re_zhi,8141.609
TagDataAV,1.78741E+18,A.re_zhi,8141.609
TagDataAV,1.78741E+18,A.re_zhi,8135.5557
TagDataAV,1.78741E+18,A.re_zhi,8135.5557
TagDataAV,1.78741E+18,A.re_zhi,8141.609
TagDataAV,1.78741E+18,A.re_zhi,8135.5557
TagDataAV,1.78741E+18,A.re_zhi,8135.5557
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8147.662
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8111.343
TagDataAV,1.78741E+18,A.re_zhi,8087.13
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8087.13
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8075.0234
TagDataAV,1.78741E+18,A.re_zhi,8075.0234
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8093.183
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8105.2896
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8081.0767
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8062.9165
TagDataAV,1.78741E+18,A.re_zhi,8056.8633
